"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2015,"CM",471,"Cameroon",3.61538461538462,0,40,9.10753587163356
2016,"CM",471,"Cameroon",5.90384615384615,0,64,12.8479182953849
2017,"CM",471,"Cameroon",7.47169811320755,7,100,14.4416648486045
2018,"CM",471,"Cameroon",4.98076923076923,0,27,7.09733555256487
2019,"CM",471,"Cameroon",3.21153846153846,0,33,6.09511710213083
2015,"IS",395,"Iceland",6.97769230769231,0,94,14.2416355382881
2016,"IS",395,"Iceland",3.43461538461538,0,26.32,5.94474573131221
2017,"IS",395,"Iceland",4.91283018867925,0,29.14,6.82998490181868
2018,"IS",395,"Iceland",1.645,0,15.04,3.92623928231085
2019,"IS",395,"Iceland",2.60307692307692,0,21.62,4.69673793282669
2015,"BE",211,"Belgium",36.1688461538462,37.765,73.04,17.562671829189
2016,"BE",211,"Belgium",27.3421153846154,24.9,57.27,11.5610453656756
2017,"BE",211,"Belgium",30.4437735849057,27.39,83,14.8704707682987
2018,"BE",211,"Belgium",27.7890384615385,26.56,72.21,13.3484717873364
2019,"BE",211,"Belgium",24.3413461538462,24.9,48.97,11.0071712860737
2015,"SN",433,"Senegal",9.97576923076923,0,74,16.7227867724222
2016,"SN",433,"Senegal",11.0857692307692,7.77,51.8,12.951753813583
2017,"SN",433,"Senegal",10.5554716981132,0,48.1,12.3869482437141
2018,"SN",433,"Senegal",8.15423076923077,0,37.74,11.9046554324478
2019,"SN",433,"Senegal",8.51,0,34.04,11.5958028241797
2015,"LU",212,"Luxembourg",13.7184615384615,9.99,62.9,15.9545377876672
2016,"LU",212,"Luxembourg",6.04807692307692,0,61.42,12.7041893720855
2017,"LU",212,"Luxembourg",12.7335849056604,0,74,19.2051350399133
2018,"LU",212,"Luxembourg",14.43,15.54,48.84,15.9370563375387
2019,"LU",212,"Luxembourg",10.2746153846154,7.03,43.66,11.9955515384627
2015,"NL",210,"Netherlands",33.0461538461538,32.64,64,12.0562118321044
2016,"NL",210,"Netherlands",25.8830769230769,23.68,59.52,11.1461164499361
2017,"NL",210,"Netherlands",26.6264150943396,24.96,50.56,9.91033941325531
2018,"NL",210,"Netherlands",23.7292307692308,21.12,51.84,9.79491221395244
2019,"NL",210,"Netherlands",25.3784615384615,21.76,58.24,10.4087156889123
2015,"CH",225,"Switzerland",24.645,24.18,50.84,10.7673660004773
2016,"CH",225,"Switzerland",20.8892307692308,20.46,40.92,7.7657038482952
2017,"CH",225,"Switzerland",17.2430188679245,15.5,37.82,7.58470667373236
2018,"CH",225,"Switzerland",17.4792307692308,16.12,62,8.88768874125257
2019,"CH",225,"Switzerland",17.0857692307692,16.12,31.62,6.13450969520819
2015,"DK",390,"Denmark",18.4055769230769,17.69,34.16,7.99890860532359
2016,"DK",390,"Denmark",13.4903846153846,13.42,32.33,7.33160656003384
2017,"DK",390,"Denmark",12.7639622641509,10.37,61,10.2099503388423
2018,"DK",390,"Denmark",9.31423076923077,9.76,25.01,5.28498551991407
2019,"DK",390,"Denmark",9.65442307692308,7.93,42.7,7.65684120951273
2015,"IE",205,"Ireland",23.4525,22.125,59,10.5819320440227
2016,"IE",205,"Ireland",19.0728846153846,17.11,41.89,10.3443815074048
2017,"IE",205,"Ireland",20.171320754717,18.29,46.02,10.9935617588267
2018,"IE",205,"Ireland",17.6886538461538,16.52,50.74,9.78264109429498
