"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2012,"IS",395,"Iceland",47.9245283018868,50,96,20.8205233960331
2013,"IS",395,"Iceland",42.7115384615385,41.5,94,20.4645427828773
2014,"IS",395,"Iceland",43.6346153846154,42,100,21.5479664170871
2015,"IS",395,"Iceland",45.4038461538462,47.5,91,22.0758581787619
2016,"IS",395,"Iceland",34.3461538461538,31.5,72,14.4546411779646
2012,"BE",211,"Belgium",10.0952830188679,0,87,18.5462317968009
2013,"BE",211,"Belgium",9.80423076923077,0,44.37,12.1423091685932
2014,"BE",211,"Belgium",8.86730769230769,0,37.41,10.9493454214565
2015,"BE",211,"Belgium",6.69230769230769,0,49.59,11.2151733030388
2016,"BE",211,"Belgium",7.49538461538462,5.22,34.8,8.76653741682216
2012,"SN",433,"Senegal",33.5990566037736,30.6,85,16.5247148543013
2013,"SN",433,"Senegal",35.5201923076923,36.975,59.5,11.8347455368959
2014,"SN",433,"Senegal",33.3298076923077,33.15,60.35,14.4792219607872
2015,"SN",433,"Senegal",31.0576923076923,29.75,56.95,13.4791101433444
2016,"SN",433,"Senegal",22.7538461538462,22.525,54.4,12.3493901022454
2012,"DK",390,"Denmark",18.0105660377358,18.24,38.76,5.81591001381765
2013,"DK",390,"Denmark",16.4276923076923,17.48,27.36,5.94275720500062
2014,"DK",390,"Denmark",18.0646153846154,15.96,76,10.7970312661813
2015,"DK",390,"Denmark",14.8346153846154,14.82,28.88,5.4524484377954
2016,"DK",390,"Denmark",11.5607692307692,10.64,26.6,5.00821906671535
2012,"NL",210,"Netherlands",17.6320754716981,15.75,75,10.1133722136909
2013,"NL",210,"Netherlands",15.75,15.75,30,6.69503767067555
2014,"NL",210,"Netherlands",16.4134615384615,15.75,29.25,5.53462466078293
2015,"NL",210,"Netherlands",15.3173076923077,15,31.5,6.723553015956
2016,"NL",210,"Netherlands",13.0384615384615,12.75,25.5,4.82674955971585
2012,"CH",225,"Switzerland",11.2618867924528,0,61.92,16.8026931285301
2013,"CH",225,"Switzerland",8.64,0,72,16.0224783277964
2014,"CH",225,"Switzerland",15.1061538461538,0,69.84,19.1990242964754
2015,"CH",225,"Switzerland",15.2169230769231,11.16,69.84,17.6973304221964
2016,"CH",225,"Switzerland",6.68769230769231,0,68.4,14.0681791699698
2012,"LU",212,"Luxembourg",26.7079245283019,26.64,72,18.2471267873656
2013,"LU",212,"Luxembourg",26.6261538461538,27.36,69.12,15.9681386386676
2014,"LU",212,"Luxembourg",24.12,23.4,58.32,16.7970753756858
2015,"LU",212,"Luxembourg",23.0123076923077,23.04,50.4,12.8836666038194
2016,"LU",212,"Luxembourg",19.7169230769231,18,51.84,12.4488647468017
2012,"NZ",920,"New Zealand",10.4281132075472,7.59,69,11.1083409508011
2013,"NZ",920,"New Zealand",7.33788461538462,6.555,20.7,4.59328893937046
2014,"NZ",920,"New Zealand",7.65634615384615,6.9,17.25,4.23201385744338
2015,"NZ",920,"New Zealand",6.70096153846154,5.52,16.56,4.0472693576526
2016,"NZ",920,"New Zealand",4.60442307692308,4.14,10.35,3.02380257516503
2012,"NO",385,"Norway",38.4049056603774,39.53,67,13.9336047330299
2013,"NO",385,"Norway",34.3890384615385,34.84,64.32,10.4258959759079
2014,"NO",385,"Norway",32.7784615384615,34.505,54.27,9.99145289335141
2015,"NO",385,"Norway",31.7734615384615,31.155,56.95,10.1179492777305
2016,"NO",385,"Norway",22.6769230769231,22.445,38.86,7.82853892622736
2012,"AU",900,"Australia",21.3067924528302,21.12,55.44,11.4039324819226
2013,"AU",900,"Australia",17.2107692307692,16.17,39.6,8.16411128795853
2014,"AU",900,"Australia",16.2080769230769,14.85,34.98,7.10530898955873
2015,"AU",900,"Australia",21.1834615384615,19.47,66,10.3403521168504
2016,"AU",900,"Australia",14.0757692307692,13.2,33,7.47815887642109
2012,"AT",305,"Austria",27.3588679245283,25.08,66,14.8381863991809
2013,"AT",305,"Austria",26.3365384615385,24.09,66,16.8263885753506
2014,"AT",305,"Austria",21.2596153846154,21.78,38.94,8.44741008262724
2015,"AT",305,"Austria",25.0673076923077,23.76,63.36,11.3381251891761
2016,"AT",305,"Austria",20.4219230769231,18.48,44.88,11.0689519914961
2012,"IE",205,"Ireland",12.1415094339623,14.3,57.85,14.9824504255718
2013,"IE",205,"Ireland",16.375,14.625,65,16.1613266903481
2014,"IE",205,"Ireland",18.8875,18.2,54.6,13.3380734527657
2015,"IE",205,"Ireland",15.15,13.975,50.05,11.8166300228974
2016,"IE",205,"Ireland",9.6375,5.85,40.95,8.64119111138791
2012,"KE",501,"Kenya",37.4790566037736,38.43,63,10.3892143154758
2013,"KE",501,"Kenya",30.1430769230769,30.555,47.25,7.90853808618467
2014,"KE",501,"Kenya",31.7059615384615,32.76,47.88,7.15566504208869
2015,"KE",501,"Kenya",30.2036538461538,30.87,44.73,7.20410749635266
2016,"KE",501,"Kenya",20.9838461538462,21.42,31.5,5.30119563052734
2012,"GB",200,"United Kingdom",8.29396226415094,0,62,15.0716348890662
2013,"GB",200,"United Kingdom",8.42961538461538,0,49.6,13.3033326152773
2014,"GB",200,"United Kingdom",8.835,5.89,37.82,10.4620328508636
2015,"GB",200,"United Kingdom",7.39230769230769,0,42.16,10.0744406968551
2016,"GB",200,"United Kingdom",4.73346153846154,0,20.46,5.84072345929025
