"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2013,"IS",395,"Iceland",5.73076923076923,0,42,9.98649163034528
2014,"IS",395,"Iceland",2.61538461538462,0,18,5.14554384081973
2015,"IS",395,"Iceland",7.42307692307692,0,100,15.1506761045618
2016,"IS",395,"Iceland",3.65384615384615,0,28,6.32419758650235
2017,"IS",395,"Iceland",5.22641509433962,0,31,7.26594138491349
2013,"CM",471,"Cameroon",3.14769230769231,0,22.88,7.50426195646928
2014,"CM",471,"Cameroon",3.36769230769231,0,16.72,6.23891915456472
2015,"CM",471,"Cameroon",3.18153846153846,0,35.2,8.01463156703753
2016,"CM",471,"Cameroon",5.19538461538462,0,56.32,11.3061680999387
2017,"CM",471,"Cameroon",6.57509433962264,6.16,88,12.708665066772
2013,"BE",211,"Belgium",33.9182692307692,32.785,74.7,16.2994796886947
2014,"BE",211,"Belgium",34.7642307692308,33.2,79.68,17.1653936340641
2015,"BE",211,"Belgium",36.1688461538462,37.765,73.04,17.562671829189
2016,"BE",211,"Belgium",27.3421153846154,24.9,57.27,11.5610453656756
2017,"BE",211,"Belgium",30.4437735849057,27.39,83,14.8704707682987
2013,"SN",433,"Senegal",15.5873076923077,0,71.1,19.3022870853948
2014,"SN",433,"Senegal",14.0832692307692,0,60.04,17.4311277487362
2015,"SN",433,"Senegal",10.6498076923077,0,79,17.8527047975858
2016,"SN",433,"Senegal",11.8348076923077,8.295,55.3,13.8268723145008
2017,"SN",433,"Senegal",11.268679245283,0,51.35,13.2239042061273
2013,"DK",390,"Denmark",24.0961538461538,24.85,40.6,8.0260595547172
2014,"DK",390,"Denmark",22.6692307692308,22.75,40.6,9.80701106674956
2015,"DK",390,"Denmark",21.1211538461538,20.3,39.2,9.17907544873199
2016,"DK",390,"Denmark",15.4807692307692,15.4,37.1,8.41331900331752
2017,"DK",390,"Denmark",14.6471698113208,11.9,70,11.7163364544092
2013,"NL",210,"Netherlands",14.6984615384615,15.64,24.48,5.31720381500055
2014,"NL",210,"Netherlands",16.1630769230769,14.28,68,9.66050165921482
2015,"NL",210,"Netherlands",13.2730769230769,13.26,25.84,4.87850649697483
2016,"NL",210,"Netherlands",10.3438461538462,9.52,23.8,4.48103811232426
2017,"NL",210,"Netherlands",10.6490566037736,10.2,20.4,3.99619543303904
2013,"LU",212,"Luxembourg",7.20538461538462,0,59.84,13.3417205671648
2014,"LU",212,"Luxembourg",12.5146153846154,0,57.8,15.9065743544079
2015,"LU",212,"Luxembourg",12.6061538461538,9.18,57.8,14.6609266156942
2016,"LU",212,"Luxembourg",5.55769230769231,0,56.44,11.674119963538
2017,"LU",212,"Luxembourg",11.7011320754717,0,68,17.647961928569
2013,"CH",225,"Switzerland",32.8984615384615,32.34,63.36,14.063035594627
2014,"CH",225,"Switzerland",34.2565384615385,33.66,61.38,11.7085574343969
2015,"CH",225,"Switzerland",32.0480769230769,31.35,66,14.0149904392966
2016,"CH",225,"Switzerland",27.1488461538462,26.73,52.8,10.1509233915618
2017,"CH",225,"Switzerland",22.4898113207547,20.46,49.5,9.90917571875956
2013,"NZ",920,"New Zealand",24.6769230769231,25.6,64,14.7706074773135
2014,"NZ",920,"New Zealand",22.2646153846154,21.44,53.76,15.5069242549633
2015,"NZ",920,"New Zealand",21.2430769230769,21.12,46.72,11.883781919063
2016,"NZ",920,"New Zealand",18.2030769230769,16.64,48,11.4916695383343
2017,"NZ",920,"New Zealand",16.6279245283019,15.36,41.6,10.426373615185
2013,"IE",205,"Ireland",24.7642307692308,22.63,62,15.8205031210934
2014,"IE",205,"Ireland",19.9830769230769,20.46,36.58,7.9442541915924
2015,"IE",205,"Ireland",23.5838461538462,22.32,59.52,10.6675627357408
2016,"IE",205,"Ireland",19.2080769230769,17.36,42.16,10.4169915943289
2017,"IE",205,"Ireland",20.2962264150943,18.6,46.5,11.0783267666083
2013,"AT",305,"Austria",15.6461538461538,14.7,36,7.42191935268958
2014,"AT",305,"Austria",14.7346153846154,13.5,31.8,6.45937180868975
2015,"AT",305,"Austria",19.2576923076923,17.7,60,9.40032010622763
2016,"AT",305,"Austria",12.7961538461538,12,30,6.7983262512919
2017,"AT",305,"Austria",9.7811320754717,9.6,23.4,4.77191529858148
2013,"KE",501,"Kenya",14.8634615384615,13.275,59,14.6695119189313
2014,"KE",501,"Kenya",17.1440384615385,16.52,49.56,12.1068666725104
2015,"KE",501,"Kenya",13.7515384615385,12.685,45.43,10.7258641746299
2016,"KE",501,"Kenya",8.74788461538462,5.31,37.17,7.84354270110595
2017,"KE",501,"Kenya",11.0430188679245,9.44,54.87,8.24489366095199
2013,"AU",900,"Australia",30.3963461538462,30.78,57,9.24606626028565
2014,"AU",900,"Australia",28.9713461538462,30.495,47.88,8.82153915449558
2015,"AU",900,"Australia",28.1492307692308,27.645,50.73,8.99278640021095
2016,"AU",900,"Australia",20.0815384615385,19.665,34.2,6.94409479260528
2017,"AU",900,"Australia",14.658679245283,14.25,23.94,4.69019682945013
2013,"GB",200,"United Kingdom",35.2261538461538,36.12,55.44,9.1845219658169
2014,"GB",200,"United Kingdom",36.9923076923077,38.36,56,8.36693037988846
2015,"GB",200,"United Kingdom",35.2692307692308,36.12,52.64,8.4910032770918
2016,"GB",200,"United Kingdom",24.5215384615385,25.2,36.4,6.10871424635248
2017,"GB",200,"United Kingdom",24.8090566037736,24.64,37.52,5.77661408151301
2013,"NO",385,"Norway",19.0765384615385,17.28,54,11.8899685655046
2014,"NO",385,"Norway",19.8969230769231,18.09,45.36,10.9953775561283
2015,"NO",385,"Norway",17.415,14.85,43.2,10.3870385860569
2016,"NO",385,"Norway",11.8176923076923,10.26,27,7.90505686139578
2017,"NO",385,"Norway",10.5147169811321,9.72,27.54,7.17611331586996
2013,"NP",790,"Nepal",8.99980769230769,0,53,14.1804703440323
2014,"NP",790,"Nepal",9.41769230769231,6.36,40.28,11.157241316106
2015,"NP",790,"Nepal",7.87865384615385,0,45.05,10.7465702743779
2016,"NP",790,"Nepal",5.02480769230769,0,22.26,6.20792014376089
2017,"NP",790,"Nepal",8.4,8.48,38.69,7.25240676232062
2013,"DE",255,"Germany",23.6142307692308,23.52,33.81,5.3148302856544
2014,"DE",255,"Germany",25.0936538461538,24.99,49,6.48124565274002
2015,"DE",255,"Germany",23.6330769230769,23.03,39.2,5.74769707965347
2016,"DE",255,"Germany",20.0523076923077,18.62,43.12,5.76342715832788
2017,"DE",255,"Germany",17.7416981132075,16.66,38.71,5.58550277877714
2013,"SI",349,"Slovenia",13.3317307692308,8.93,41.36,10.6686483553454
2014,"SI",349,"Slovenia",9.23730769230769,7.05,44.18,9.26395251168545
2015,"SI",349,"Slovenia",12.8707692307692,8.225,38.54,9.53185204030415
2016,"SI",349,"Slovenia",11.1444230769231,8.46,45.12,10.7930926374344
2017,"SI",349,"Slovenia",9.06301886792453,7.99,47,10.6170466313714
2013,"FR",220,"France",6.29192307692308,5.74,41,5.2000256554652
2014,"FR",220,"France",6.01596153846154,5.74,13.94,2.11990867322284
2015,"FR",220,"France",6.37865384615385,5.74,20.5,3.14184411243583
2016,"FR",220,"France",5.28269230769231,5.33,8.61,1.51604117511549
