"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2014,"EH",NA,"Western Sahara",0,0,0,0
2015,"EH",NA,"Western Sahara",0,0,0,0
2016,"EH",NA,"Western Sahara",13.3076923076923,0,100,24.9411373402465
2017,"EH",NA,"Western Sahara",9.69811320754717,0,91,19.8780753843761
2018,"EH",NA,"Western Sahara",5.78846153846154,0,50,11.5322846714599
2014,"MA",600,"Morocco",13.4423076923077,10.75,50,11.9577089115463
2015,"MA",600,"Morocco",12.2980769230769,9.25,49,10.3418337658766
2016,"MA",600,"Morocco",12.8557692307692,12,34.5,9.10523257149401
2017,"MA",600,"Morocco",12.0849056603774,12,37,8.24838903214102
2018,"MA",600,"Morocco",11.8942307692308,8.5,36.5,8.89113710413493
2014,"DZ",615,"Algeria",8.16980769230769,7.595,26.46,6.52784578176659
2015,"DZ",615,"Algeria",8.40538461538462,7.35,26.95,6.91630737404778
2016,"DZ",615,"Algeria",8.40538461538462,7.105,24.01,6.48781466018078
2017,"DZ",615,"Algeria",11.4364150943396,7.84,49,12.0573640272624
2018,"DZ",615,"Algeria",6.20038461538461,6.615,14.21,4.18474491997408
2014,"PS",NA,"Palestine",15.1884615384615,14.08,42.24,11.0749725595403
2015,"PS",NA,"Palestine",6.75230769230769,0,36.08,9.92432239310537
2016,"PS",NA,"Palestine",3.06307692307692,0,20.68,6.97823775115279
2017,"PS",NA,"Palestine",6.3177358490566,0,29.04,8.38227953242146
2018,"PS",NA,"Palestine",7.93692307692308,4.4,44,8.8901102881316
2014,"BH",692,"Bahrain",11.07,9.43,41,8.79689316814548
2015,"BH",692,"Bahrain",11.8426923076923,12.095,40.18,9.31080947079835
2016,"BH",692,"Bahrain",9.47730769230769,8.405,28.29,6.78605378277278
2017,"BH",692,"Bahrain",8.1922641509434,8.2,31.16,6.41473923011847
2018,"BH",692,"Bahrain",6.10269230769231,4.1,16.4,5.3566199158683
2014,"JO",663,"Jordan",7.0125,5.61,21.78,4.89463647030815
2015,"JO",663,"Jordan",6.8475,5.28,33,6.04083128774996
2016,"JO",663,"Jordan",5.51480769230769,4.29,12.54,3.46990280159094
2017,"JO",663,"Jordan",5.49792452830189,4.62,12.87,3.17577995174206
2018,"JO",663,"Jordan",4.55019230769231,3.96,11.22,2.72700042809707
2014,"SD",625,"Sudan",7.10615384615385,6.355,19.22,5.32242357955293
2015,"SD",625,"Sudan",6.59942307692308,5.58,21.7,5.2203652540913
2016,"SD",625,"Sudan",8.07788461538462,7.75,26.04,5.50671723017371
2017,"SD",625,"Sudan",7.82603773584906,7.44,21.08,4.9830124267056
2018,"SD",625,"Sudan",8.73365384615385,8.37,31,6.7847426956706
2014,"IQ",645,"Iraq",9.92884615384615,8.1,26.4,5.74832751596229
2015,"IQ",645,"Iraq",8.33653846153846,7.95,21.9,4.62143466588469
2016,"IQ",645,"Iraq",7.82884615384615,5.55,24.3,5.84000189828271
2017,"IQ",645,"Iraq",8.48490566037736,7.2,30,6.32642189023437
2018,"IQ",645,"Iraq",9.39230769230769,8.85,26.1,6.54941536543219
2014,"SA",670,"Saudi Arabia",7.98615384615385,7.25,19.43,3.10404489673801
2015,"SA",670,"Saudi Arabia",8.43230769230769,7.83,18.27,3.06952612768928
2016,"SA",670,"Saudi Arabia",8.93423076923077,7.685,20.3,4.31366017467349
2017,"SA",670,"Saudi Arabia",9.3566037735849,8.7,29,4.17475699126779
2018,"SA",670,"Saudi Arabia",9.50865384615385,9.28,23.78,3.72061560837438
2014,"LY",620,"Libya",4.16,4.16,13,3.79824107898875
2015,"LY",620,"Libya",5.38,4.42,22.88,5.64196322387942
2016,"LY",620,"Libya",6.84,4.16,26,6.95970474920297
2017,"LY",620,"Libya",5.0822641509434,3.9,16.64,4.3903612263814
2018,"LY",620,"Libya",5.54,4.16,18.2,4.34957739664577
2014,"YE",679,"Yemen",8.9,7.93,20.02,5.80775816489984
2015,"YE",679,"Yemen",7.685,6.89,23.4,6.18075428482736
2016,"YE",679,"Yemen",9.065,7.54,26,6.37221650112854
2017,"YE",679,"Yemen",7.19660377358491,6.76,18.2,5.3718536205629
2018,"YE",679,"Yemen",11.7,9.62,25.74,7.58320952279882
2014,"LB",660,"Lebanon",6.25903846153846,5.7,19,4.9756096324147
2015,"LB",660,"Lebanon",5.76576923076923,5.225,17.67,3.95245932183993
2016,"LB",660,"Lebanon",6.25538461538462,6.27,17.67,4.45857027182238
2017,"LB",660,"Lebanon",4.4811320754717,4.18,18.24,3.33977754923505
2018,"LB",660,"Lebanon",4.31884615384615,3.99,14.25,3.31406962299577
2014,"TN",616,"Tunisia",6.15307692307692,5.605,16.53,4.32582465830031
2015,"TN",616,"Tunisia",6.31384615384615,5.32,18.24,4.54890555846006
2016,"TN",616,"Tunisia",6.2225,6.08,19,4.26696194214177
2017,"TN",616,"Tunisia",5.79320754716981,5.32,15.58,3.68717933342888
2018,"TN",616,"Tunisia",6.8875,5.51,17.67,4.04188602598574
2014,"QA",694,"Qatar",3.53076923076923,2.7,12.6,3.10219773212972
2015,"QA",694,"Qatar",3.44076923076923,2.34,11.34,2.90955144184807
2016,"QA",694,"Qatar",4.35807692307692,3.51,13.5,3.66112863689977
2017,"QA",694,"Qatar",6.70075471698113,6.3,18,3.81733890852324
2018,"QA",694,"Qatar",4.70423076923077,4.32,14.58,2.86917720401761
2014,"EG",651,"Egypt",5.62961538461539,5.78,12.58,2.62255747168822
2015,"EG",651,"Egypt",4.99865384615385,4.505,13.43,2.39737931168653
2016,"EG",651,"Egypt",5.46615384615385,4.25,14.45,3.04261442908933
2017,"EG",651,"Egypt",4.82735849056604,3.91,17,3.25012730575718
2018,"EG",651,"Egypt",4.67173076923077,4.335,9.52,2.22405540306383
2014,"KW",690,"Kuwait",2.89980769230769,2.72,9.52,2.4028459354989
2015,"KW",690,"Kuwait",2.84096153846154,2.55,15.98,2.97784845320517
2016,"KW",690,"Kuwait",2.81480769230769,2.55,17,2.69160458767819
2017,"KW",690,"Kuwait",2.68792452830189,2.38,13.77,2.76158076142755
2018,"KW",690,"Kuwait",2.53692307692308,2.21,15.47,2.49572146703626
2014,"OM",698,"Oman",2.38846153846154,1.95,9.3,2.52275167586894
