"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2015,"EH",NA,"Western Sahara",0,0,0,0
2016,"EH",NA,"Western Sahara",13.3076923076923,0,100,24.9411373402465
2017,"EH",NA,"Western Sahara",9.69811320754717,0,91,19.8780753843761
2018,"EH",NA,"Western Sahara",5.78846153846154,0,50,11.5322846714599
2019,"EH",NA,"Western Sahara",4.34615384615385,0,22,7.66168111226664
2015,"MA",600,"Morocco",14.8407692307692,10.915,59,12.475579258217
2016,"MA",600,"Morocco",15.4875,14.455,41.3,10.9140619628721
2017,"MA",600,"Morocco",14.4828301886792,14.16,44.25,9.92504357234351
2018,"MA",600,"Morocco",14.3642307692308,10.03,43.66,10.6788910980006
2019,"MA",600,"Morocco",13.8082692307692,10.915,34.81,9.2812299981756
2015,"DZ",615,"Algeria",9.94923076923077,8.7,31.9,8.18664954479125
2016,"DZ",615,"Algeria",9.94923076923077,8.41,28.42,7.67945408756093
2017,"DZ",615,"Algeria",13.5369811320755,9.28,58,14.2719819098208
2018,"DZ",615,"Algeria",7.33923076923077,7.83,16.82,4.9533715379285
2019,"DZ",615,"Algeria",5.87807692307692,4.64,15.66,4.41569795005542
2015,"BH",692,"Bahrain",12.5857692307692,13.115,43,9.91804600975332
2016,"BH",692,"Bahrain",10.0801923076923,8.815,30.1,7.22163755542332
2017,"BH",692,"Bahrain",8.70547169811321,8.6,33.11,6.81347577797619
2018,"BH",692,"Bahrain",6.48307692307692,4.3,17.63,5.70195409863903
2019,"BH",692,"Bahrain",6.27634615384615,4.3,19.35,4.712152844173
2015,"PS",NA,"Palestine",4.87057692307692,0,26.23,7.17040306069264
2016,"PS",NA,"Palestine",2.20788461538462,0,15.05,5.03340189663929
2017,"PS",NA,"Palestine",4.55962264150943,0,20.64,6.03671585519814
2018,"PS",NA,"Palestine",5.73884615384615,3.01,31.82,6.38979138443906
2019,"PS",NA,"Palestine",6.40865384615385,5.805,43,6.89382389942327
2015,"SD",625,"Sudan",7.8,6.63,25.74,6.18334575338322
2016,"SD",625,"Sudan",9.525,8.97,30.42,6.49311988818572
2017,"SD",625,"Sudan",9.26433962264151,8.97,24.96,5.9022197615141
2018,"SD",625,"Sudan",10.3275,9.75,36.66,8.03374399934793
2019,"SD",625,"Sudan",7.005,5.655,39,7.95670527439149
2015,"SA",670,"Saudi Arabia",6.65730769230769,6.08,14.44,2.44478485791865
2016,"SA",670,"Saudi Arabia",7.07384615384615,6.08,15.96,3.3755465229809
2017,"SA",670,"Saudi Arabia",7.37056603773585,6.84,22.8,3.31556145326291
2018,"SA",670,"Saudi Arabia",7.48307692307692,7.22,18.62,2.9169320025829
2019,"SA",670,"Saudi Arabia",8.03846153846154,7.22,38,5.73362130533588
2015,"JO",663,"Jordan",7.885,6.08,38,6.95610875559086
2016,"JO",663,"Jordan",6.35038461538462,4.94,14.44,3.99564565031685
2017,"JO",663,"Jordan",6.33094339622641,5.32,14.82,3.65695873230904
2018,"JO",663,"Jordan",5.23961538461538,4.56,12.92,3.14018231114209
2019,"JO",663,"Jordan",5.99961538461539,5.32,28.5,4.6304490789447
2015,"IQ",645,"Iraq",10.0038461538462,9.54,26.28,5.54572159906163
2016,"IQ",645,"Iraq",9.39461538461538,6.66,29.16,7.00800227793926
2017,"IQ",645,"Iraq",10.1818867924528,8.64,36,7.59170626828124
2018,"IQ",645,"Iraq",11.2707692307692,10.62,31.32,7.85929843851863
2019,"IQ",645,"Iraq",10.5230769230769,10.08,22.68,5.62546504864928
2015,"YE",679,"Yemen",9.75403846153846,8.745,29.7,7.8448035153578
2016,"YE",679,"Yemen",11.5055769230769,9.57,33,8.08781325143238
2017,"YE",679,"Yemen",9.13415094339623,8.58,23.1,6.81812190302214
2018,"YE",679,"Yemen",14.85,12.21,32.67,9.62484285586004
2019,"YE",679,"Yemen",11.1755769230769,10.725,32.01,8.05818945593192
2015,"LY",620,"Libya",6.41461538461538,5.27,27.28,6.72695615154854
2016,"LY",620,"Libya",8.15538461538462,4.96,31,8.29810950866509
2017,"LY",620,"Libya",6.05962264150943,4.65,19.84,5.23466146222398
2018,"LY",620,"Libya",6.60538461538462,4.96,21.7,5.18603458830841
2019,"LY",620,"Libya",5.60384615384615,4.34,21.08,4.52735959661299
2015,"QA",694,"Qatar",4.58769230769231,3.12,15.12,3.87940192246409
2016,"QA",694,"Qatar",5.81076923076923,4.68,18,4.8815048491997
2017,"QA",694,"Qatar",8.93433962264151,8.4,24,5.08978521136432
2018,"QA",694,"Qatar",6.27230769230769,5.76,19.44,3.82556960535681
2019,"QA",694,"Qatar",6.83538461538461,6,22.08,4.43213685529592
2015,"TN",616,"Tunisia",7.08576923076923,5.98,20.47,5.07413253328184
2016,"TN",616,"Tunisia",6.96634615384615,6.9,21.16,4.78812134301911
2017,"TN",616,"Tunisia",6.48339622641509,5.98,17.48,4.14075102041434
2018,"TN",616,"Tunisia",7.68288461538462,6.21,19.78,4.52938914486722
2019,"TN",616,"Tunisia",7.37769230769231,5.865,23,5.6969629388823
2015,"LB",660,"Lebanon",6.62307692307692,5.985,20.16,4.53012121140762
2016,"LB",660,"Lebanon",7.18038461538462,7.14,20.37,5.13804798576973
2017,"LB",660,"Lebanon",5.13509433962264,4.62,21,3.84331468649009
2018,"LB",660,"Lebanon",4.96326923076923,4.62,16.38,3.80985601145953
2019,"LB",660,"Lebanon",4.74519230769231,4.62,21,4.38892210197385
2015,"EG",651,"Egypt",5.88076923076923,5.3,15.8,2.82044624904297
2016,"EG",651,"Egypt",6.43076923076923,5,17,3.57954638716391
2017,"EG",651,"Egypt",5.67924528301887,4.6,20,3.82367918324374
2018,"EG",651,"Egypt",5.49615384615385,5.1,11.2,2.61653576831039
2019,"EG",651,"Egypt",5.33461538461539,5.4,12.6,2.44779890044374
2015,"KW",690,"Kuwait",3.17519230769231,2.85,17.86,3.32818356534695
2016,"KW",690,"Kuwait",3.14596153846154,2.85,19,3.00826395093444
2017,"KW",690,"Kuwait",3.00415094339623,2.66,15.39,3.08647261571315
2018,"KW",690,"Kuwait",2.83538461538462,2.47,17.29,2.78933575727582
2019,"KW",690,"Kuwait",2.565,2.28,12.73,2.65240512387841
2015,"OM",698,"Oman",2.36038461538462,1.87,17,3.32221929222636
2016,"OM",698,"Oman",2.125,1.87,9.35,2.48426380778424
2017,"OM",698,"Oman",1.92132075471698,1.7,8.5,2.09738118553723
2018,"OM",698,"Oman",1.86673076923077,1.7,11.22,2.5135146248293
2019,"OM",698,"Oman",1.63461538461538,1.53,5.61,1.39543578341715
2015,"SY",652,"Syria",3.11384615384615,2.96,16,3.2575933338599
2016,"SY",652,"Syria",3.36307692307692,1.92,12.8,3.67098508896162
2017,"SY",652,"Syria",2.43018867924528,2.08,6.4,2.15967099574666
2018,"SY",652,"Syria",3.25230769230769,3.52,13.12,3.01766343540022
2019,"SY",652,"Syria",2.78769230769231,2.72,9.44,2.6340936718531
2015,"IL",666,"Israel",1.83269230769231,1.25,10,1.97699724318157
2016,"IL",666,"Israel",3.20769230769231,2.75,9.6,2.37386473621014
2017,"IL",666,"Israel",2.71132075471698,2.9,5.9,1.58194869815662
2018,"IL",666,"Israel",1.94038461538462,1.9,6,1.28280630105764
2019,"IL",666,"Israel",1.45961538461538,1.3,6.9,1.26371062947686
2015,"AE",696,"United Arab Emirates",1.46730769230769,1.155,7,1.32184528682165
2016,"AE",696,"United Arab Emirates",1.51038461538462,1.19,4.9,1.11271433104089
2017,"AE",696,"United Arab Emirates",1.19528301886792,1.12,3.01,0.76297394797137
2018,"AE",696,"United Arab Emirates",1.05807692307692,0.805,2.52,0.634581963560754
2019,"AE",696,"United Arab Emirates",0.875,0.7,2.24,0.572471422353784
2015,"CH",225,"Switzerland",0.109038461538462,0,1,0.20018873071047
2016,"CH",225,"Switzerland",0.133076923076923,0,0.9,0.223304403700231
2017,"CH",225,"Switzerland",0.133396226415094,0,0.8,0.196409534824819
2018,"CH",225,"Switzerland",0.0655769230769231,0,0.82,0.162546083499219
2019,"CH",225,"Switzerland",0.0878846153846154,0,0.49,0.135072043789878
2015,"SE",380,"Sweden",0.141730769230769,0,0.91,0.221321531286862
2016,"SE",380,"Sweden",0.146346153846154,0,0.58,0.19685795462374
2017,"SE",380,"Sweden",0.128301886792453,0,0.54,0.181412575353451
2018,"SE",380,"Sweden",0.112115384615385,0,1,0.184011258590567
2019,"SE",380,"Sweden",0.106538461538462,0,0.75,0.175196076321278
2015,"IR",630,"Iran",0.0692307692307692,0,0.5,0.133344550810182
2016,"IR",630,"Iran",0.0597115384615385,0,0.365,0.0929284642727756
2017,"IR",630,"Iran",0.0563207547169811,0,0.285,0.0840509858050699
2018,"IR",630,"Iran",0.0600961538461538,0,0.385,0.0907187551388171
2019,"IR",630,"Iran",0.0546153846153846,0,0.26,0.0703551644901595
2015,"TR",640,"Turkey",0.0954807692307692,0.0825,0.26,0.0877901889164439
2016,"TR",640,"Turkey",0.0913461538461539,0.0825,0.5,0.0928530115269447
2017,"TR",640,"Turkey",0.0769811320754717,0.08,0.24,0.0733166185815482
2018,"TR",640,"Turkey",0.0805769230769231,0.0775,0.485,0.0978777441012353
2019,"TR",640,"Turkey",0.0682692307692308,0,0.33,0.0881614195520688
2015,"DE",255,"Germany",0.0648076923076923,0,0.305,0.0890470328383559
2016,"DE",255,"Germany",0.115769230769231,0.135,0.4,0.108773846226591
