"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2014,"ZM",551,"Zambia",31.2692307692308,29,71,13.9045984559142
2015,"ZM",551,"Zambia",35.8269230769231,32,100,21.3364469117399
2016,"ZM",551,"Zambia",34.0192307692308,33,70,11.9533248875478
2017,"ZM",551,"Zambia",33.0188679245283,32,73,14.4108540370921
2018,"ZM",551,"Zambia",25.3076923076923,25,44,10.0265108617271
2014,"UG",500,"Uganda",46.5134615384615,43.7,95,21.1883965548863
2015,"UG",500,"Uganda",41.7269230769231,38,85.5,18.8267630258943
2016,"UG",500,"Uganda",39.2605769230769,35.625,92.15,19.1269144538103
2017,"UG",500,"Uganda",37.211320754717,37.05,71.25,17.3816012404956
2018,"UG",500,"Uganda",32.6288461538462,30.875,60.8,13.5933206859099
2014,"ZW",552,"Zimbabwe",29.7978846153846,26.255,77.43,16.3182438905876
2015,"ZW",552,"Zimbabwe",32.5363461538462,32.04,59.63,13.4091018296465
2016,"ZW",552,"Zimbabwe",31.2355769230769,29.37,66.75,15.4668117065708
2017,"ZW",552,"Zimbabwe",33.3498113207547,27.59,89,19.2303726603522
2018,"ZW",552,"Zimbabwe",34.1965384615385,32.485,78.32,15.0030464729361
2014,"ZA",560,"South Africa",7.33692307692308,5.32,27.36,5.44703320524713
2015,"ZA",560,"South Africa",6.38692307692308,4.94,22.04,4.9921897975096
2016,"ZA",560,"South Africa",10.1284615384615,5.32,57,12.5493406411613
2017,"ZA",560,"South Africa",10.7260377358491,5.32,76,16.3944012886697
2018,"ZA",560,"South Africa",7.74615384615385,4.18,38,9.08146963874222
2014,"ET",530,"Ethiopia",16.7765384615385,18.02,29.68,7.2744818249839
2015,"ET",530,"Ethiopia",14.3609615384615,13.25,32.33,7.435764201035
2016,"ET",530,"Ethiopia",14.84,13.78,36.57,7.52393592242158
2017,"ET",530,"Ethiopia",14.95,13.78,53,9.45374467930769
2018,"ET",530,"Ethiopia",18.1830769230769,16.695,46.64,10.0765823529377
