"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2013,"EH",NA,"Western Sahara",0,0,0,0
2014,"EH",NA,"Western Sahara",0,0,0,0
2015,"EH",NA,"Western Sahara",0,0,0,0
2016,"EH",NA,"Western Sahara",10.8076923076923,0,100,21.8147624611592
2017,"EH",NA,"Western Sahara",8.90566037735849,0,91,19.4217009384857
2013,"PS",NA,"Palestine",12.0894230769231,8.525,55,10.9440436684754
2014,"PS",NA,"Palestine",9.11730769230769,9.625,23.1,6.44481007657145
2015,"PS",NA,"Palestine",3.65961538461538,0,19.8,5.4652560213207
2016,"PS",NA,"Palestine",1.49134615384615,0,10.45,3.39800577550673
2017,"PS",NA,"Palestine",3.28962264150943,0,21.45,4.56672073991837
2013,"DZ",615,"Algeria",7.59,5.72,23.76,5.78950978316919
2014,"DZ",615,"Algeria",6.72692307692308,5.94,22.88,5.37218235804449
2015,"DZ",615,"Algeria",7.27692307692308,6.6,23.32,5.91251167174126
2016,"DZ",615,"Algeria",7.21769230769231,6.16,22.44,5.57123938595587
2017,"DZ",615,"Algeria",9.97056603773585,6.6,44,10.6102770236971
2013,"MA",600,"Morocco",11.1692307692308,9.9,42.68,8.88891132224419
2014,"MA",600,"Morocco",11.8546153846154,9.24,44,10.4717076273874
2015,"MA",600,"Morocco",10.8646153846154,9.02,43.56,9.2087397663559
2016,"MA",600,"Morocco",11.7615384615385,11.22,29.92,7.91909664699037
2017,"MA",600,"Morocco",10.3939622641509,10.56,30.36,7.05174455764252
2013,"BH",692,"Bahrain",9.15653846153846,8.74,35.34,8.10699017783972
2014,"BH",692,"Bahrain",8.12615384615385,8.36,38,8.02410636496423
2015,"BH",692,"Bahrain",8.57923076923077,7.6,28.12,6.78945544790116
2016,"BH",692,"Bahrain",7.79,7.41,21.66,5.36055967227304
2017,"BH",692,"Bahrain",6.91169811320755,7.22,19,5.07861948831686
2013,"JO",663,"Jordan",6.38480769230769,4.96,22.94,4.91084773257008
2014,"JO",663,"Jordan",6.21192307692308,5.115,19.84,4.38662362387021
2015,"JO",663,"Jordan",5.97346153846154,4.03,31,5.68574719066358
2016,"JO",663,"Jordan",5.06730769230769,4.185,11.78,3.19275780686118
2017,"JO",663,"Jordan",4.71433962264151,3.72,11.16,2.76962890421329
2013,"IQ",645,"Iraq",9.72,8.505,27,6.12015570736178
2014,"IQ",645,"Iraq",6.85903846153846,5.94,16.47,3.93644074310562
2015,"IQ",645,"Iraq",5.81538461538462,5.805,16.2,3.4016140699002
2016,"IQ",645,"Iraq",5.6025,4.185,17.28,4.17559664634183
2017,"IQ",645,"Iraq",5.93490566037736,5.13,21.87,4.5935082213261
2013,"SD",625,"Sudan",5.71,5.46,22.36,6.05543217479392
2014,"SD",625,"Sudan",6.985,7.02,21.58,5.09494616954765
2015,"SD",625,"Sudan",6.98,6.24,21.84,5.2704831046938
2016,"SD",625,"Sudan",8.245,8.06,26,5.79100976666825
2017,"SD",625,"Sudan",8.5211320754717,8.06,23.4,5.57769378188946
2013,"LY",620,"Libya",6.0625,5,21.5,5.70213990619346
2014,"LY",620,"Libya",4.03846153846154,3.875,11.75,3.46140648315522
2015,"LY",620,"Libya",4.83653846153846,4.25,22,5.29633720440886
2016,"LY",620,"Libya",5.90865384615385,3.5,25,6.59638731453197
2017,"LY",620,"Libya",5.54716981132075,3.75,16.5,4.59411637831832
2013,"SA",670,"Saudi Arabia",6.33692307692308,6,13.2,2.3211808509865
2014,"SA",670,"Saudi Arabia",6.33692307692308,6,16.08,2.55334117015759
2015,"SA",670,"Saudi Arabia",7.00153846153846,6.84,13.2,2.57073681710233
2016,"SA",670,"Saudi Arabia",7.69846153846154,6.96,18.48,3.77917896707187
2017,"SA",670,"Saudi Arabia",7.75245283018868,7.2,24,3.41933917685656
2013,"YE",679,"Yemen",7.13884615384615,5.52,23,6.43822185104849
2014,"YE",679,"Yemen",3.7375,3.335,14.95,3.25009916892441
2015,"YE",679,"Yemen",4.81673076923077,3.68,17.02,4.43944826158274
2016,"YE",679,"Yemen",6.10826923076923,5.29,15.87,4.49309610758282
2017,"YE",679,"Yemen",3.78849056603774,3.22,13.57,3.26131308868212
2013,"LB",660,"Lebanon",4.39711538461539,3.23,13.77,3.7340906111539
2014,"LB",660,"Lebanon",4.52461538461538,2.805,17,3.98616453402361
2015,"LB",660,"Lebanon",5.12615384615385,4.59,15.13,3.24380988408732
2016,"LB",660,"Lebanon",5.40076923076923,5.44,14.28,3.68683659829997
2017,"LB",660,"Lebanon",2.45698113207547,2.04,8.16,2.13389097921511
2013,"EG",651,"Egypt",7.38519230769231,7.14,13.6,2.82192639693944
2014,"EG",651,"Egypt",5.74730769230769,5.525,14.45,2.8065477470391
2015,"EG",651,"Egypt",5.08038461538462,4.675,12.75,2.43778745839495
2016,"EG",651,"Egypt",5.28961538461539,4.25,14.79,2.90333274456116
2017,"EG",651,"Egypt",4.65735849056604,3.91,17,3.19110973640555
2013,"TN",616,"Tunisia",5.23384615384615,4.88,14.08,3.46297285514558
2014,"TN",616,"Tunisia",4.04307692307692,3.84,10.56,2.79744248637127
2015,"TN",616,"Tunisia",4.60923076923077,3.44,16,3.62288686003349
2016,"TN",616,"Tunisia",4.52923076923077,4.32,13.6,3.14310814456748
2017,"TN",616,"Tunisia",4.49509433962264,4,13.6,3.10509483482173
2013,"KW",690,"Kuwait",2.76,2.24,8.48,1.99434494626829
2014,"KW",690,"Kuwait",2.05846153846154,1.92,7.04,1.78112916885294
2015,"KW",690,"Kuwait",2.38461538461538,1.92,11.68,2.29364549420611
