"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2014,"EH",NA,"Western Sahara",0,0,0,0
2015,"EH",NA,"Western Sahara",0,0,0,0
2016,"EH",NA,"Western Sahara",10.8076923076923,0,100,21.8147624611592
2017,"EH",NA,"Western Sahara",8.90566037735849,0,91,19.4217009384857
2018,"EH",NA,"Western Sahara",4.69230769230769,0,50,10.6006630601691
2014,"MA",600,"Morocco",14.5488461538462,11.34,54,12.8516411790664
2015,"MA",600,"Morocco",13.3338461538462,11.07,53.46,11.3016351678004
2016,"MA",600,"Morocco",14.4346153846154,13.77,36.72,9.71889133948818
2017,"MA",600,"Morocco",12.7562264150943,12.96,37.26,8.65441377528855
2018,"MA",600,"Morocco",12.0357692307692,8.64,35.64,9.26051397086171
2014,"DZ",615,"Algeria",8.10288461538462,7.155,27.56,6.47103784037177
2015,"DZ",615,"Algeria",8.76538461538462,7.95,28.09,7.12188905914288
2016,"DZ",615,"Algeria",8.69403846153846,7.42,27.03,6.71081107853775
2017,"DZ",615,"Algeria",12.01,7.95,53,12.7805609603624
2018,"DZ",615,"Algeria",6.83903846153846,7.155,15.9,4.54381512828816
2014,"PS",NA,"Palestine",19.7115384615385,21,50,13.8706723170834
2015,"PS",NA,"Palestine",7.92307692307692,0,43,11.8244448592423
2016,"PS",NA,"Palestine",3.24038461538462,0,22.5,7.38605627518169
2017,"PS",NA,"Palestine",7.11320754716981,0,46,9.86770251757351
2018,"PS",NA,"Palestine",5.17307692307692,4.5,30,6.73364730537489
2014,"BH",692,"Bahrain",9.40923076923077,9.68,44,9.29107052785332
2015,"BH",692,"Bahrain",9.93384615384615,8.8,32.56,7.86147472914871
2016,"BH",692,"Bahrain",9.02,8.58,25.08,6.20696383105299
2017,"BH",692,"Bahrain",8.00301886792453,8.36,22,5.88050677594583
2018,"BH",692,"Bahrain",5.49153846153846,4.4,20.68,5.27099848583809
2014,"SD",625,"Sudan",9.67153846153846,9.72,29.88,7.0545408501429
2015,"SD",625,"Sudan",9.66461538461538,8.64,30.24,7.29759199111449
2016,"SD",625,"Sudan",11.4161538461538,11.16,36,8.01832121538681
2017,"SD",625,"Sudan",11.7984905660377,11.16,32.4,7.72296062107771
2018,"SD",625,"Sudan",8.42538461538462,5.22,28.08,7.81120775013935
2014,"JO",663,"Jordan",7.21384615384615,5.94,23.04,5.09414356320412
2015,"JO",663,"Jordan",6.93692307692308,4.68,36,6.6028031891577
2016,"JO",663,"Jordan",5.88461538461538,4.86,13.68,3.70771874345169
2017,"JO",663,"Jordan",5.47471698113208,4.32,12.96,3.21634324360253
2018,"JO",663,"Jordan",4.41,3.24,11.88,2.86839573937193
2014,"IQ",645,"Iraq",10.3188461538462,8.91,25.08,5.94219793423214
2015,"IQ",645,"Iraq",8.78942307692308,8.745,24.42,5.15808955873467
2016,"IQ",645,"Iraq",8.44038461538462,6.435,26.4,6.29272376623907
2017,"IQ",645,"Iraq",8.95358490566038,7.59,33,6.95986463571384
2018,"IQ",645,"Iraq",10.0967307692308,9.57,27.39,7.0862320863062
2014,"SA",670,"Saudi Arabia",8.18519230769231,7.75,20.77,3.29806567812022
2015,"SA",670,"Saudi Arabia",9.04365384615385,8.835,17.05,3.32053505542385
2016,"SA",670,"Saudi Arabia",9.94384615384615,8.99,23.87,4.88143949913449
2017,"SA",670,"Saudi Arabia",10.0135849056604,9.3,31,4.41664643677305
2018,"SA",670,"Saudi Arabia",10.0511538461538,9.61,24.49,4.01728356853047
2014,"LY",620,"Libya",4.68461538461538,4.495,13.63,4.01523152046005
2015,"LY",620,"Libya",5.61038461538462,4.93,25.52,6.14375115711427
2016,"LY",620,"Libya",6.85403846153846,4.06,29,7.65180928485708
2017,"LY",620,"Libya",6.43471698113208,4.35,19.14,5.32917499884925
2018,"LY",620,"Libya",3.74769230769231,4.205,12.76,3.97663056475795
2014,"YE",679,"Yemen",5.31480769230769,4.64,21.46,4.63634553957021
2015,"YE",679,"Yemen",6.84288461538462,5.22,24.07,6.30048063418335
2016,"YE",679,"Yemen",8.71115384615385,7.54,22.62,6.4019220930648
2017,"YE",679,"Yemen",5.43339622641509,4.64,19.43,4.66854653027793
2018,"YE",679,"Yemen",11.1203846153846,9.57,29,8.26150960936565
2014,"LB",660,"Lebanon",5.58923076923077,3.465,21,4.9240856008527
2015,"LB",660,"Lebanon",6.33230769230769,5.67,18.69,4.00705926857845
2016,"LB",660,"Lebanon",6.67153846153846,6.72,17.64,4.55432756260585
2017,"LB",660,"Lebanon",3.03509433962264,2.52,10.08,2.63598297432455
2018,"LB",660,"Lebanon",4.99153846153846,4.41,17.43,3.91078668411968
2014,"TN",616,"Tunisia",5.05384615384615,4.8,13.2,3.49680310796408
2015,"TN",616,"Tunisia",5.76153846153846,4.3,20,4.52860857504186
2016,"TN",616,"Tunisia",5.66153846153846,5.4,17,3.92888518070936
2017,"TN",616,"Tunisia",5.6188679245283,5,17,3.88136854352716
2018,"TN",616,"Tunisia",6.58461538461539,5.6,16,3.72755424286276
2014,"QA",694,"Qatar",4.85384615384615,3.5,17.6,3.99766900406516
2015,"QA",694,"Qatar",4.37692307692308,3,14.6,3.6917828938256
2016,"QA",694,"Qatar",5.01153846153846,3.2,17.2,4.39329497347741
2017,"QA",694,"Qatar",7.90943396226415,7.8,20,4.64104862781543
2018,"QA",694,"Qatar",5.66538461538462,5.4,15.8,3.50410877122029
2014,"EG",651,"Egypt",6.42346153846154,6.175,16.15,3.13672983492605
2015,"EG",651,"Egypt",5.67807692307692,5.225,14.25,2.724585982912
2016,"EG",651,"Egypt",5.91192307692308,4.75,16.53,3.24490130274482
2017,"EG",651,"Egypt",5.20528301886792,4.37,19,3.56653441127679
2018,"EG",651,"Egypt",4.91076923076923,4.275,10.64,2.32561090110715
2014,"KW",690,"Kuwait",2.44442307692308,2.28,8.36,2.11509088801287
2015,"KW",690,"Kuwait",2.83173076923077,2.28,13.87,2.72370402436976
2016,"KW",690,"Kuwait",3.13865384615385,2.565,19,2.95486573056564
2017,"KW",690,"Kuwait",1.68849056603774,0.95,10.26,2.08456543730565
2018,"KW",690,"Kuwait",2.02788461538462,1.9,12.54,2.03933604779524
