"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2012,"AE",696,"United Arab Emirates",3.19698113207547,2.28,12,2.69985582585559
2013,"AE",696,"United Arab Emirates",2.22230769230769,1.68,11.64,2.35552801239862
2014,"AE",696,"United Arab Emirates",1.65230769230769,1.44,6.72,1.28578444109395
2015,"AE",696,"United Arab Emirates",1.38,1.08,6.48,1.19209158748025
2012,"BH",692,"Bahrain",11.5207547169811,8.52,71,12.7234705668541
2013,"BH",692,"Bahrain",7.79634615384615,6.39,25.56,6.89875209768252
2014,"BH",692,"Bahrain",7.1,6.39,24.14,5.66606132868258
2015,"BH",692,"Bahrain",6.23980769230769,5.68,23.43,5.27082294068929
2012,"CH",225,"Switzerland",0.0656603773584906,0,0.71,0.169881286989137
2013,"CH",225,"Switzerland",0.0880769230769231,0,1,0.198198142702547
2014,"CH",225,"Switzerland",0.107307692307692,0,0.46,0.147024279502392
2015,"CH",225,"Switzerland",0.0796153846153846,0,0.73,0.146125940020614
2012,"DE",255,"Germany",0.0237735849056604,0,0.325,0.0840209775796483
2013,"DE",255,"Germany",0.0614423076923077,0,0.5,0.12705694469241
2014,"DE",255,"Germany",0.055,0,0.475,0.121207163445847
2015,"DE",255,"Germany",0.10875,0,0.48,0.152057377586329
2012,"DZ",615,"Algeria",15.51,14.84,43.99,10.4827262675317
2013,"DZ",615,"Algeria",16.5013461538462,13.78,53,12.11045683775
2014,"DZ",615,"Algeria",14.6565384615385,13.515,48.23,11.8269147825205
2015,"DZ",615,"Algeria",15.4719230769231,14.045,48.23,12.6583804741863
2012,"EG",651,"Egypt",12.1905660377358,11.96,26,4.77151097464232
2013,"EG",651,"Egypt",11.3,10.79,22.1,4.48104329588633
2014,"EG",651,"Egypt",8.92,8.71,21.06,4.18621641140747
2015,"EG",651,"Egypt",7.63,7.02,20.28,3.60593301950778
2012,"ES",230,"Spain",0.0355660377358491,0,0.305,0.09238121467259
2013,"ES",230,"Spain",0.00442307692307692,0,0.23,0.0318952612829507
2014,"ES",230,"Spain",0.0225,0,0.5,0.0855575714897033
2015,"ES",230,"Spain",0.0242307692307692,0,0.225,0.0678549824444302
2012,"FR",220,"France",0.0193396226415094,0,0.135,0.0463373679559557
2013,"FR",220,"France",0.0355769230769231,0,0.22,0.0560694059228648
2014,"FR",220,"France",0.0433653846153846,0,0.405,0.0886761078961739
2015,"FR",220,"France",0.0829807692307692,0,0.5,0.120940998479102
2012,"GB",200,"United Kingdom",0.0584905660377358,0,0.36,0.107469069368015
2013,"GB",200,"United Kingdom",0.0754807692307692,0,0.445,0.11772458559833
2014,"GB",200,"United Kingdom",0.0649038461538462,0,0.295,0.0897080798632998
2015,"GB",200,"United Kingdom",0.0980769230769231,0.0625,0.5,0.116712122151101
2012,"IL",666,"Israel",0.794716981132075,0.36,3.12,0.82115444947854
2013,"IL",666,"Israel",0.686538461538462,0.54,2.46,0.587807106600572
2014,"IL",666,"Israel",0.621923076923077,0.54,1.68,0.520501411580231
2015,"IL",666,"Israel",1.17692307692308,0.78,6,1.27390943511255
2012,"IN",750,"India",0.0241509433962264,0,0.45,0.0996374960749862
2013,"IN",750,"India",0.0249038461538462,0,0.37,0.0874446064694863
2014,"IN",750,"India",0.0486538461538462,0,0.5,0.11517299598658
2015,"IN",750,"India",0.0258653846153846,0,0.23,0.0667650339524567
2012,"IQ",645,"Iraq",21.2943396226415,19.8,55,11.2024707970769
2013,"IQ",645,"Iraq",14.0567307692308,11.825,40.7,8.52293922447724
2014,"IQ",645,"Iraq",9.57211538461539,7.975,25.85,5.61553703769457
2015,"IQ",645,"Iraq",7.25576923076923,6.6,20.9,4.12163890216246
2012,"IR",630,"Iran",0.221320754716981,0,1,0.318771908663962
2013,"IR",630,"Iran",0.0661538461538462,0,0.56,0.144821104601015
2014,"IR",630,"Iran",0.0759615384615385,0,0.58,0.121997422270817
2015,"IR",630,"Iran",0.0557692307692308,0,0.38,0.102294196140849
2012,"JO",663,"Jordan",11.88,8.64,44.82,9.49233374887335
2013,"JO",663,"Jordan",10.7376923076923,8.64,35.64,8.14235082289365
2014,"JO",663,"Jordan",10.8103846153846,8.91,35.1,7.70049399014814
2015,"JO",663,"Jordan",10.9973076923077,8.1,54,9.99380751704688
2012,"KW",690,"Kuwait",6.37811320754717,5.4,17.01,4.661592273612
2013,"KW",690,"Kuwait",4.34596153846154,3.51,19.17,3.83528216085775
2014,"KW",690,"Kuwait",3.42173076923077,2.16,15.66,3.67131526421128
2015,"KW",690,"Kuwait",5.20269230769231,3.78,27,5.24888675979913
2012,"LB",660,"Lebanon",7.78301886792453,6,26.4,6.68220184373432
2013,"LB",660,"Lebanon",7.56923076923077,8.1,30,5.87775929233603
2014,"LB",660,"Lebanon",7.74807692307692,6.9,26.7,6.28070466836499
2015,"LB",660,"Lebanon",7.53461538461538,6.45,21.3,4.62117397084099
2012,"LY",620,"Libya",9.97150943396226,6.56,41,9.31506645507209
2013,"LY",620,"Libya",7.82942307692308,5.74,22.14,6.08250735626886
2014,"LY",620,"Libya",5.41673076923077,4.1,18.04,4.48128645795494
2015,"LY",620,"Libya",5.92134615384615,4.51,22.55,5.69237881590029
2012,"MA",600,"Morocco",13.7815094339623,10.62,50.74,10.65152975583
2013,"MA",600,"Morocco",14.6365384615385,12.39,51.33,11.1572315219227
2014,"MA",600,"Morocco",15.3513461538462,11.8,57.23,13.6542350004112
2015,"MA",600,"Morocco",14.1486538461538,12.095,59,11.9571489861851
2012,"OM",698,"Oman",4.10528301886793,2.99,23,5.48958055136259
2013,"OM",698,"Oman",2.54769230769231,2.185,8.28,2.60368563460746
2014,"OM",698,"Oman",2.79538461538462,2.07,11.73,2.72268643398352
2015,"OM",698,"Oman",2.39730769230769,1.725,17.48,3.20105014348669
2012,"PS",NA,"Palestine",17.8301886792453,16,55,12.8657802673135
2013,"PS",NA,"Palestine",21.75,15.5,100,19.9291637714042
2014,"PS",NA,"Palestine",16.9807692307692,17.5,39,11.4180634060992
2015,"PS",NA,"Palestine",8.36538461538461,0,39,11.1882796626628
2012,"QA",694,"Qatar",5.60792452830189,5.28,22,5.84994193215446
2013,"QA",694,"Qatar",6.61692307692308,4.62,20.02,5.14782784515747
2014,"QA",694,"Qatar",5.44076923076923,3.96,19.58,4.6357112727741
2015,"QA",694,"Qatar",4.09115384615385,3.52,14.08,3.84997155774885
2012,"SA",670,"Saudi Arabia",14.9683018867925,14.85,27.39,4.75056058872127
2013,"SA",670,"Saudi Arabia",13.8092307692308,12.87,26.07,5.07308655946446
2014,"SA",670,"Saudi Arabia",13.6061538461538,12.705,33,5.38951747770929
2015,"SA",670,"Saudi Arabia",14.9705769230769,14.355,30.03,5.45935513446075
2012,"SD",625,"Sudan",9.85660377358491,7.6,40,9.28028326478243
2013,"SD",625,"Sudan",10.7923076923077,12,34.4,8.31817867870846
2014,"SD",625,"Sudan",9.39230769230769,8.4,25.2,6.78336622299237
2015,"SD",625,"Sudan",8.68461538461539,7.6,28,6.79761736272017
2012,"SE",380,"Sweden",0.0907547169811321,0,0.98,0.203997068762913
2013,"SE",380,"Sweden",0.127115384615385,0,0.71,0.190565068280807
2014,"SE",380,"Sweden",0.1225,0,0.69,0.209376993698439
2015,"SE",380,"Sweden",0.198076923076923,0,1,0.255811193101156
