"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2013,"ZM",551,"Zambia",30.9615384615385,31,69,17.7188960157821
2014,"ZM",551,"Zambia",31.2692307692308,29,71,13.9045984559142
2015,"ZM",551,"Zambia",35.8269230769231,32,100,21.3364469117399
2016,"ZM",551,"Zambia",34.0192307692308,33,70,11.9533248875478
2017,"ZM",551,"Zambia",33.0188679245283,32,73,14.4108540370921
2013,"UG",500,"Uganda",44.5107692307692,42.72,96,20.6580747965207
2014,"UG",500,"Uganda",36.1107692307692,34.08,73.92,16.50240360938
2015,"UG",500,"Uganda",32.3630769230769,29.28,66.24,14.5359375529405
2016,"UG",500,"Uganda",30.4246153846154,27.84,71.04,14.7851714879335
2017,"UG",500,"Uganda",28.8543396226415,28.8,55.68,13.5194335209946
2013,"ZW",552,"Zimbabwe",22.8340384615385,19.355,53.72,12.3116608617588
2014,"ZW",552,"Zimbabwe",26.4498076923077,23.305,68.73,14.4847333410834
2015,"ZW",552,"Zimbabwe",28.8805769230769,28.44,52.93,11.90246117463
2016,"ZW",552,"Zimbabwe",27.7259615384615,26.07,59.25,13.7289676945966
2017,"ZW",552,"Zimbabwe",29.602641509434,24.49,79,17.0696566310992
2013,"ZA",560,"South Africa",6.19673076923077,5.52,22.77,3.81980172011526
2014,"ZA",560,"South Africa",6.66115384615385,4.83,24.84,4.94533277844805
2015,"ZA",560,"South Africa",5.79865384615385,4.485,20.01,4.53238284247582
2016,"ZA",560,"South Africa",9.19557692307692,4.83,51.75,11.3934803189491
2017,"ZA",560,"South Africa",9.73811320754717,4.83,69,14.8843906436606
2013,"ET",530,"Ethiopia",14.2005769230769,13.23,49,9.20779324938275
2014,"ET",530,"Ethiopia",14.3513461538462,15.435,25.48,6.19452099110178
2015,"ET",530,"Ethiopia",12.3348076923077,11.27,27.44,6.32789761276103
2016,"ET",530,"Ethiopia",12.6551923076923,11.76,30.87,6.40553941962816
2017,"ET",530,"Ethiopia",12.7769811320755,11.76,45.08,8.03593625412785
2013,"KE",501,"Kenya",28.4621153846154,29.845,43.24,8.76991634465846
2014,"KE",501,"Kenya",22.6955769230769,22.56,47,7.36774566140972
2015,"KE",501,"Kenya",19.2338461538462,19.035,39.01,6.66232490594221
2016,"KE",501,"Kenya",17.0103846153846,17.39,26.79,4.89858521453617
2017,"KE",501,"Kenya",12.4239622641509,12.69,21.62,3.89268166397025
2013,"TZ",510,"Tanzania",18.4846153846154,18,45,9.38860144558669
2014,"TZ",510,"Tanzania",13.2663461538462,13.5,24.75,5.54689209177789
2015,"TZ",510,"Tanzania",11.6567307692308,10.8,23.4,5.38251552866219
2016,"TZ",510,"Tanzania",14.0971153846154,13.725,28.8,6.15960443615942
2017,"TZ",510,"Tanzania",11.8103773584906,10.8,25.65,5.31854844362349
2013,"NP",790,"Nepal",13.7561538461538,13.32,36,8.1369233849131
2014,"NP",790,"Nepal",11.8661538461538,12.24,25.92,5.47638286013398
2015,"NP",790,"Nepal",10.62,10.08,22.32,4.60501005938736
2016,"NP",790,"Nepal",10.0246153846154,9.36,26.28,4.9609180291865
2017,"NP",790,"Nepal",8.22566037735849,8.28,16.92,3.83036527151231
2013,"AU",900,"Australia",19.5778846153846,20.625,30.03,6.1919423720967
2014,"AU",900,"Australia",20.5044230769231,21.45,33,6.85363576432577
2015,"AU",900,"Australia",21.2215384615385,23.1,33,7.08360365378964
2016,"AU",900,"Australia",20.8407692307692,21.12,32.01,6.68786312077123
2017,"AU",900,"Australia",20.3354716981132,21.45,29.7,6.78747646717488
2013,"MU",590,"Mauritius",9.44307692307692,9.075,27.72,6.87824348828703
2014,"MU",590,"Mauritius",7.90096153846154,6.105,20.46,5.78757196528852
2015,"MU",590,"Mauritius",7.62173076923077,5.61,33,6.20487402382866
2016,"MU",590,"Mauritius",7.95807692307692,6.93,26.4,5.21679792046677
2017,"MU",590,"Mauritius",7.90132075471698,6.93,20.13,5.64550639472051
2013,"NZ",920,"New Zealand",17.8263461538462,18.645,29.7,6.7384707722462
2014,"NZ",920,"New Zealand",17.9088461538462,19.14,32.34,7.4767969586034
2015,"NZ",920,"New Zealand",18.6005769230769,19.8,33,7.69408976472801
2016,"NZ",920,"New Zealand",15.7765384615385,16.83,27.06,6.02637922855298
2017,"NZ",920,"New Zealand",15.8649056603774,16.83,27.39,6.37856434975817
2013,"GH",452,"Ghana",10.5046153846154,10.4,18.88,5.4260383343682
2014,"GH",452,"Ghana",11.1630769230769,9.92,24.32,5.31724148535447
2015,"GH",452,"Ghana",11.0892307692308,10.4,23.68,5.82443596399192
2016,"GH",452,"Ghana",10.9969230769231,9.76,32,5.45751417177668
2017,"GH",452,"Ghana",9.91396226415094,8.96,23.68,5.0512657742021
2013,"NG",475,"Nigeria",14.4269230769231,14.105,31,5.7238464163435
2014,"NG",475,"Nigeria",14.5461538461538,14.105,26.04,4.26460036692687
2015,"NG",475,"Nigeria",14.9038461538462,14.105,24.8,4.709730500531
2016,"NG",475,"Nigeria",14.1407692307692,13.95,24.8,4.43710373923804
2017,"NG",475,"Nigeria",12.5111320754717,12.4,18.6,3.34106768999727
2013,"CA",20,"Canada",15.6115384615385,16.5,21.9,3.87751961581637
2014,"CA",20,"Canada",17.8096153846154,17.4,30,3.99058989277371
2015,"CA",20,"Canada",18,18.9,24.9,3.64820665049362
2016,"CA",20,"Canada",16.8865384615385,18,21.6,3.38804292204644
2017,"CA",20,"Canada",16.1320754716981,17.1,21.6,3.50037215520917
2013,"PH",840,"Philippines",4.67346153846154,4.64,8.99,2.04791705237142
2014,"PH",840,"Philippines",4.70692307692308,4.93,8.7,1.82476056819017
2015,"PH",840,"Philippines",4.26634615384615,4.35,7.54,1.61244064045922
2016,"PH",840,"Philippines",5.82230769230769,5.075,13.34,2.91748724505142
2017,"PH",840,"Philippines",6.84509433962264,6.38,29,4.15813873979578
2013,"JM",51,"Jamaica",8.94,7.41,26,6.93291665414588
2014,"JM",51,"Jamaica",7.635,8.71,20.28,5.33314589131398
2015,"JM",51,"Jamaica",8.535,7.8,23.66,5.36750553667851
2016,"JM",51,"Jamaica",8.105,6.5,25.48,5.60712834125403
2017,"JM",51,"Jamaica",7.61358490566038,6.76,18.46,5.34531394139535
2013,"GB",200,"United Kingdom",5.08,5.33,7.54,1.32520660616359
2014,"GB",200,"United Kingdom",5.05,5.33,7.8,1.28960550283456
2015,"GB",200,"United Kingdom",5.645,5.72,26,3.18281137287369
2016,"GB",200,"United Kingdom",4.975,5.33,7.02,1.19981616238881
2017,"GB",200,"United Kingdom",4.4788679245283,4.94,8.32,1.23291034731983
2013,"KH",811,"Cambodia",8.08096153846154,7.475,23,5.82714649826287
2014,"KH",811,"Cambodia",6.41346153846154,5.29,17.94,3.94095633094472
2015,"KH",811,"Cambodia",5.32096153846154,4.255,17.02,3.70640847225418
2016,"KH",811,"Cambodia",4.24615384615385,4.37,9.43,2.13461495250903
2017,"KH",811,"Cambodia",3.73641509433962,3.91,8.28,2.02423403779498
2013,"LB",660,"Lebanon",4.82115384615385,4.6,13.34,2.70340863547801
2014,"LB",660,"Lebanon",4.07365384615385,3.565,9.66,2.42826172705558
2015,"LB",660,"Lebanon",3.98961538461539,3.68,8.97,2.03481748619173
2016,"LB",660,"Lebanon",4.70173076923077,4.485,23,3.63844812919445
2017,"LB",660,"Lebanon",3.70603773584906,3.45,8.28,1.87269482874961
2013,"IE",205,"Ireland",11.825,11.99,21.56,4.20543602458327
2014,"IE",205,"Ireland",11.6219230769231,11.88,19.58,3.82808457630949
2015,"IE",205,"Ireland",11.7361538461538,12.21,19.58,4.08152804615545
2016,"IE",205,"Ireland",11.605,11.66,22,3.55804501288636
2017,"IE",205,"Ireland",11.5603773584906,12.32,19.36,4.69743217999274
2013,"LK",780,"Sri Lanka",7.09923076923077,6.05,22,3.92754168792735
2014,"LK",780,"Sri Lanka",6.29538461538462,6.27,16.06,2.93003811896402
2015,"LK",780,"Sri Lanka",4.73423076923077,4.51,11.88,1.99003531957409
2016,"LK",780,"Sri Lanka",3.72307692307692,3.52,8.58,1.51536643916487
2017,"LK",780,"Sri Lanka",3.69433962264151,3.74,6.82,1.21526431033614
2013,"PK",770,"Pakistan",7.93846153846154,7.2,20,2.97928494159212
2014,"PK",770,"Pakistan",7.42692307692308,7.5,17.4,2.43311431068677
2015,"PK",770,"Pakistan",6.91538461538462,6.6,17,2.31053721071781
2016,"PK",770,"Pakistan",6.78461538461539,6.5,16.6,2.33031047459217
2017,"PK",770,"Pakistan",6.74716981132075,6.8,12.8,2.03664541054693
2013,"CH",225,"Switzerland",7.36230769230769,6.8,14.79,2.57565724746331
2014,"CH",225,"Switzerland",8.31692307692308,7.905,14.79,2.57506484857352
2015,"CH",225,"Switzerland",8.30711538461538,8.33,15.98,2.65911627406068
2016,"CH",225,"Switzerland",8.39211538461539,8.16,17,2.5432196180513
2017,"CH",225,"Switzerland",7.83283018867925,7.48,13.6,2.63444080868326
2013,"BD",771,"Bangladesh",3.28615384615385,3.04,16,2.20054017775329
2014,"BD",771,"Bangladesh",2.21230769230769,2.08,4.8,0.952504676298778
2015,"BD",771,"Bangladesh",2.14153846153846,2.16,5.44,0.820844578480674
2016,"BD",771,"Bangladesh",1.57538461538462,1.6,3.04,0.591397353361168
2017,"BD",771,"Bangladesh",1.45811320754717,1.28,3.2,0.577451485154226
2013,"IN",750,"India",6.64038461538462,6.3,13.05,1.49502568872737
2014,"IN",750,"India",5.85288461538462,5.625,15,1.55615203720457
2015,"IN",750,"India",5.75192307692308,5.475,15,1.55427814209247
2016,"IN",750,"India",5.37403846153846,5.1,12.6,1.25418868333025
2017,"IN",750,"India",5.00660377358491,5.1,9.45,1.08694339141435
2013,"QA",694,"Qatar",5.08557692307692,4.8,15,3.35203094039112
2014,"QA",694,"Qatar",4.95865384615385,5.175,9.45,2.15175990792594
2015,"QA",694,"Qatar",3.35480769230769,3.45,10.05,1.70794738678277
2016,"QA",694,"Qatar",3.63173076923077,3.075,9.15,1.98249765339114
2017,"QA",694,"Qatar",3.52641509433962,3.15,8.7,2.10527277087027
2013,"NO",385,"Norway",1.82269230769231,1.75,3.36,0.728512089298039
2014,"NO",385,"Norway",2.29384615384615,2.1,14,1.87996469913265
2015,"NO",385,"Norway",2.54423076923077,2.45,4.9,1.08822818064611
2016,"NO",385,"Norway",2.24538461538462,2.17,4.06,0.874062997546654
2017,"NO",385,"Norway",2.60716981132075,2.52,4.76,0.919365118225387
2013,"US",2,"United States",3.83076923076923,3.84,12,1.47043257094685
2014,"US",2,"United States",3.81461538461538,3.96,5.64,0.84497235489866
2015,"US",2,"United States",3.80076923076923,3.96,5.52,0.900735747529667
2016,"US",2,"United States",3.59538461538462,3.78,5.88,0.90830257880325
2017,"US",2,"United States",3.56150943396226,3.72,5.64,1.03141313856732
2013,"BE",211,"Belgium",4.53461538461538,4.55,7.5,1.24678167898505
2014,"BE",211,"Belgium",5.83269230769231,6,9.9,1.77981285134759
2015,"BE",211,"Belgium",6.65576923076923,6.9,10,1.90349662376421
2016,"BE",211,"Belgium",5.56538461538462,5.55,8.9,1.6831208891823
2017,"BE",211,"Belgium",4.66603773584906,4.7,8,1.65086730075511
